id,order_id,product_id,quantity,unit_price
2158,454,27,1,1364.66
2159,300,89,2,1730.08
2160,779,4,2,800.05
2161,124,139,3,1193.88
2162,290,205,2,762.59
2163,678,131,2,946.47
2164,784,291,5,863.65
2165,700,251,4,1492.35
2166,56,259,5,1404.12
2167,698,147,2,1492.38
2168,983,171,3,1220.98
2169,378,269,0,1787.61
2170,710,223,2,961.06
2171,322,107,5,1287.64
2172,539,64,1,989.33
2173,856,107,3,1013.13
2174,256,239,2,1670.51
2175,397,294,4,1215.85
2176,848,103,1,1295.76
2177,322,110,3,563.66
2178,248,283,1,97.14
2179,960,23,-1,1286.9
2180,223,141,3,635.23
2181,937,135,3,437.31
2182,253,189,3,1877.59
2183,776,9,5,435.31
2184,904,144,3,225.74
2185,670,285,1,123.22
2186,78,9999,1,411.72
2187,576,9999,1,1654.56
2188,4,260,1,284.96
2189,810,143,3,1445.72
2190,948,245,2,105.75
2191,522,190,1,1325.48
2192,633,82,3,1360.03
2193,985,224,5,774.22
2194,958,130,5,107.01
2195,384,177,5,1060.01
2196,971,78,1,1931.19
2197,661,174,4,1581.17
2198,572,33,3,1280.41
2199,922,229,1,589.9
2200,736,128,3,540.39
2201,808,127,4,1138.88
2202,788,202,1,22.68
2203,808,169,3,215.95
2204,223,290,2,846.82
2205,783,237,3,1289.8
2206,125,128,5,1459.2
2207,961,1,2,903.45
2208,137,11,2,252.75
2209,677,177,1,1730.44
2210,433,220,2,50.32
2211,292,266,4,1748.92
2212,128,174,5,1600.75
2213,377,31,1,1802.44
2214,559,74,4,1586.86
2215,57,200,-1,465.16
2216,318,19,2,591.36
2217,165,209,3,218.55
2218,160,27,5,1698.17
2219,89,281,2,1560.44
2220,157,57,1,803.49
2221,61,297,3,1230.49
2222,200,7,3,829.02
2223,103,8,2,666.75
2224,843,22,0,429.29
2225,656,9999,2,994.95
2226,323,222,3,1744.78
2227,474,300,4,1475.15
2228,751,190,4,1346.77
2229,984,229,4,1998.91
2230,493,245,5,566.47
2231,255,244,2,1511.24
2232,187,9999,3,221.36
2233,600,31,5,494.82
2234,959,60,0,833.77
2235,755,9999,2,1507.38
2236,26,119,5,1438.2
2237,216,74,4,1429.31
2238,542,132,5,1350.18
2239,704,86,1,1215.38
2240,116,187,1,297.67
2241,307,121,1,1643.1
2242,519,218,5,165.3
2243,89,286,1,1573.16
2244,912,49,5,1789.46
2245,446,53,2,1335.83
2246,446,195,3,334.82
2247,189,104,5,10.25
2248,742,156,0,1052.32
2249,28,228,5,745.07
2250,296,252,4,690.22
2251,674,183,1,1462.89
2252,339,31,5,729.85
2253,372,72,2,1850.16
2254,58,262,4,1682.68
2255,821,250,1,95.31
2256,214,173,2,918.89
2257,346,136,4,124.86
2258,961,271,2,663.08
2259,412,187,1,
2260,753,200,4,1873.87
2261,382,211,5,200.76
2262,873,128,2,50.62
2263,257,37,5,231.98
2264,720,141,5,511.77
2265,686,202,2,439.76
2266,376,138,4,1536.23
2267,683,81,4,547.47
2268,394,69,3,1356.01
2269,372,249,2,315.85
2270,608,266,1,135.79
2271,323,36,5,1258.49
2272,825,236,4,1698.54
2273,356,147,5,881.01
2274,809,78,4,326.59
2275,632,6,3,143.72
2276,475,174,1,954.68
2277,130,160,1,1340.23
2278,683,248,2,1682.83
2279,679,157,4,383.79
2280,37,162,4,1879.6
2281,75,75,3,1121.41
2282,401,9999,1,1869.1
2283,392,30,5,855.88
2284,428,52,2,1998.99
2285,53,78,1,71.73
2286,689,217,3,514.12
2287,375,65,4,566.18
2288,284,208,2,
2289,486,22,4,59.98
2290,737,121,3,1774.69
2291,538,61,5,641.18
2292,673,39,4,1759.76
2293,478,288,5,1739.73
2294,175,106,4,1412.4
2295,502,254,2,1491.14
2296,719,225,1,1014.82
2297,936,47,5,677.28
2298,701,267,2,1857.36
2299,791,84,1,1248.01
2300,702,238,5,1901.84
2301,150,210,2,1248.87
2302,132,182,2,870.77
2303,50,169,5,93.23
2304,972,4,2,148.42
2305,159,103,2,1076.41
2306,403,74,5,582.77
2307,300,59,5,632.81
2308,129,169,4,312.77
2309,928,247,4,589.33
2310,862,253,4,1241.42
2311,781,234,1,608.25
2312,759,238,4,1504.62
2313,623,54,4,101.02
2314,502,2,1,552.74
2315,350,9999,2,640.76
2316,962,94,3,1777.95
2317,711,158,5,1368.94
2318,313,245,5,1949.12
2319,677,206,1,1254.25
2320,818,35,1,1467.98
2321,951,226,3,1065.84
2322,33,41,1,876.21
2323,755,132,3,1617.07
2324,867,198,0,1908.28
2325,180,39,3,757.91
2326,533,195,4,990.61
2327,746,76,4,101.69
2328,988,46,5,1094.26
2329,638,279,4,1234.63
2330,686,47,1,1354.52
2331,629,141,2,1420.57
2332,832,286,2,570.07
2333,333,74,4,1404.82
2334,759,48,2,1384.01
2335,139,231,1,983.83
2336,42,127,4,383.67
2337,48,142,5,417.82
2338,172,113,0,1635.4
2339,313,167,4,540.63
2340,998,11,0,1666.87
2341,586,62,1,1733.88
2342,114,57,5,260.26
2343,516,50,5,661.06
2344,166,49,5,636.61
2345,656,215,4,1031.01
2346,640,299,4,235.06
2347,937,178,2,1510.29
2348,747,79,3,177.14
2349,625,227,0,765.01
2350,995,150,4,1997.03
2351,257,20,1,1435.37
2352,728,208,2,1787.67
2353,954,111,5,50.2
2354,514,195,2,312.47
2355,325,90,4,1538.56
2356,815,297,0,1133.69
2357,934,263,3,572.13
2358,227,281,4,583.59
2359,563,239,1,1531.21
2360,323,65,4,1894.97
2361,593,194,3,278.88
2362,41,201,5,507.14
2363,75,61,1,
2364,267,132,3,774.92
2365,417,23,3,1144.35
2366,365,175,4,499.7
2367,457,252,5,366.35
2368,670,255,5,519.01
2369,939,81,3,1728.94
2370,511,18,1,471.58
2371,252,70,2,1217.54
2372,723,150,3,654.03
2373,421,122,1,826.86
2374,50,134,0,1167.71
2375,840,14,5,977.13
2376,101,222,5,1335.51
2377,848,188,5,899.18
2378,532,287,1,388.74
2379,43,264,1,561.58
2380,959,269,5,638.76
2381,253,76,0,1919.42
2382,879,173,1,1773.56
2383,393,123,3,1230.49
2384,758,78,5,938.67
2385,38,252,3,162.61
2386,518,51,4,1954.7
2387,36,69,5,1516.93
2388,324,173,2,482.89
2389,329,270,3,1451.37
2390,299,63,5,74.46
2391,684,136,1,880.76
2392,245,101,1,1175.86
2393,454,245,2,1495.19
2394,920,120,2,383.56
2395,945,137,0,150.9
2396,895,239,1,796.89
2397,199,9999,5,561.91
2398,748,52,3,
2399,872,119,1,673.18
2400,56,122,5,938.45
2401,331,175,1,698.51
2402,614,48,3,1455.68
2403,109,87,4,1183.1
2404,226,9999,3,748.77
2405,681,294,4,393.29
2406,187,174,3,1558.41
2407,777,262,1,1305.69
2408,987,190,-1,810.75
2409,137,269,1,364.15
2410,626,65,4,99.38
2411,842,52,3,745.32
2412,818,210,1,925.04
2413,267,9999,2,
2414,159,43,3,1215.09
2415,585,197,1,370.55
2416,897,12,3,255.44
2417,965,263,1,184.62
2418,65,115,3,1549.4
2419,424,236,4,1853.29
2420,201,166,4,1202.91
2421,553,192,1,348.86
2422,327,204,3,845.24
2423,602,292,4,1352.68
2424,410,229,4,963.14
2425,469,29,3,1547.15
2426,622,229,2,1570.03
2427,301,28,0,1233.76
2428,387,211,1,153.74
2429,939,62,2,583.17
2430,187,138,5,1156.6
2431,764,9,0,592.39
2432,584,123,3,1899.55
2433,218,94,2,724.73
2434,226,70,4,1599.68
2435,563,296,0,352.1
2436,435,82,5,485.86
2437,377,130,5,1665.39
2438,340,283,4,1590.38
2439,862,68,5,198.86
2440,282,122,2,1405.02
2441,564,215,2,892.3
2442,600,293,5,330.82
2443,441,185,3,1730.82
2444,41,222,3,846.57
2445,952,250,3,638.68
2446,585,163,1,8.41
2447,646,101,5,826.85
2448,572,63,1,1460.12
2449,652,298,4,499.51
2450,494,238,-1,1925.27
2451,372,243,1,545.95
2452,666,233,4,231.15
2453,853,9999,3,1359.19
2454,991,47,4,969.18
2455,639,193,2,427.08
2456,838,138,1,1801.81
2457,575,110,5,1707.58
2458,734,142,1,1041.82
2459,13,96,4,280.71
2460,142,79,3,1539.26
2461,401,127,1,1000.65
2462,653,12,4,1312.71
2463,538,100,1,864.67
2464,525,42,5,386.34
2465,71,235,2,400.26
2466,647,287,5,1159.72
2467,943,145,4,1492.83
2468,967,154,3,1841.72
2469,679,167,4,1555.5
2470,19,282,4,499.88
2471,860,123,2,
2472,363,115,2,1882.11
2473,766,291,4,1906.36
2474,766,230,4,1245.75
2475,400,157,0,575.35
2476,652,40,5,42.19
2477,385,46,4,605.1
2478,829,107,3,946.21
2479,174,259,1,1428.16
2480,708,67,2,277.46
2481,831,225,5,321.89
2482,867,32,2,87.79
2483,436,42,4,452.05
2484,579,209,2,364.3
2485,344,86,1,
2486,942,23,3,1293.93
2487,635,9999,0,1686.39
2488,664,261,2,1995.38
2489,637,204,4,1178.54
2490,658,203,2,1581.71
2491,652,237,2,1496.18
2492,247,9999,5,1894.7
2493,946,235,3,1756.93
2494,233,139,1,1935.57
2495,343,1,1,1866.97
2496,889,145,0,305.12
2497,525,273,0,1931.18
2498,109,185,1,1277.92
2499,15,9999,4,1471.38
2500,605,146,2,1484.81
2501,102,280,2,321.12
2502,673,9,1,
2503,137,70,3,706.77
2504,992,102,5,249.87
2505,875,9999,2,1337.9
2506,176,74,4,941.09
2507,744,29,4,413.41
2508,555,152,1,634.61
2509,246,78,1,
2510,311,166,1,685.85
2511,858,148,1,1778.38
2512,514,211,4,1561.82
2513,877,35,4,421.17
2514,780,102,1,297.95
2515,525,12,5,447.94
2516,600,35,5,1789.63
2517,379,9999,3,1906.6
2518,565,208,5,867.85
2519,112,66,4,1029.85
2520,769,146,3,1611.02
2521,910,204,4,510.83
2522,739,101,4,1899.04
2523,472,138,5,1657.4
2524,527,277,2,1998.8
2525,319,125,1,40.7
2526,789,162,1,855.55
2527,360,291,5,859.17
2528,307,77,3,56.47
2529,148,52,2,1461.33
2530,977,9,5,1116.44
2531,295,120,5,1673.42
2532,865,170,3,1259.73
2533,735,136,3,1516.7
2534,149,41,5,913.93
2535,660,291,3,1717.06
2536,930,84,3,1098.01
2537,159,13,2,877.06
2538,911,9999,4,374.25
2539,446,116,2,1242.96
2540,949,42,3,1183.34
2541,238,30,3,1722.03
2542,760,20,2,997.15
2543,321,82,2,1236.34
2544,282,27,2,792.5
2545,765,285,3,644.19
2546,618,298,4,1349.65
2547,949,212,2,1517.03
2548,364,93,2,1977.22
2549,425,74,3,
2550,752,30,5,1126.52
2551,982,7,0,1163.48
2552,789,3,2,1397.18
2553,886,57,-1,
2554,151,269,-1,998.09
2555,306,133,-1,1201.17
2556,750,126,1,89.21
2557,120,269,2,1987.35
2558,688,114,5,787.7
2559,134,27,4,837.22
2560,553,71,0,100.67
2561,156,202,5,304.5
2562,145,164,4,1120.92
2563,783,172,5,7.92
2564,770,102,3,1713.85
2565,211,27,-1,1512.83
2566,521,6,3,1926.64
2567,577,282,4,1208.33
2568,157,118,1,1055.01
2569,113,173,1,979.54
2570,269,139,1,1664.92
2571,786,155,4,499.93
2572,423,111,4,266.07
2573,488,254,1,975.39
2574,524,208,-1,
2575,482,289,1,
2576,64,138,5,1470.11
2577,383,256,2,1456.8
2578,1,214,0,312.36
2579,667,92,3,1889.85
2580,61,79,5,886.87
2581,759,160,4,521.02
2582,74,80,3,78.58
2583,269,60,5,920.82
2584,270,36,3,150.7
2585,50,92,2,1511.35
2586,954,101,3,66.52
2587,212,202,1,957.34
2588,265,257,3,669.29
2589,178,233,2,315.33
2590,243,300,1,86.86
2591,160,296,5,1654.21
2592,366,14,1,
2593,127,214,2,119.1
2594,281,290,2,1380.69
2595,449,243,5,346.65
2596,885,259,3,1391.59
2597,214,31,4,1039.48
2598,785,32,4,1898.21
2599,864,51,0,600.69
2600,267,104,5,644.56
2601,179,26,3,409.75
2602,567,33,0,1828.85
2603,87,10,3,1982.49
2604,215,258,2,163.44
2605,803,20,4,1015.53
2606,672,247,2,1406.37
2607,533,57,1,548.44
2608,158,220,4,989.63
2609,684,207,3,679.71
2610,489,2,5,165.4
2611,182,39,2,743.73
2612,378,256,-1,1341.56
2613,761,288,3,46.16
2614,756,9,2,1277.55
2615,274,113,2,646.17
2616,833,151,0,1651.65
2617,778,222,4,1628.26
2618,565,253,5,743.86
2619,577,50,2,1981.01
2620,373,96,0,1977.51
2621,312,237,2,586.22
2622,616,270,3,1759.99
2623,440,296,4,435.35
2624,16,268,4,437.08
2625,718,280,1,1217.43
2626,19,79,3,1287.95
2627,446,252,2,1087.76
2628,145,126,0,1095.6
2629,836,18,5,1472.76
2630,959,262,5,1675.48
2631,767,11,1,495.59
2632,671,254,0,205.65
2633,792,144,4,1133.69
2634,70,111,3,753.5
2635,429,149,5,964.53
2636,48,257,0,853.88
2637,284,147,5,1716.79
2638,152,162,4,673.53
2639,892,215,1,1291.16
2640,399,171,4,864.8
2641,774,254,3,10.58
2642,886,214,0,1240.75
2643,643,260,4,556.88
2644,796,266,2,1479.43
2645,542,78,1,1606.5
2646,626,243,5,389.05
2647,246,267,3,797.18
2648,574,236,5,260.79
2649,899,200,5,1775.65
2650,787,137,2,955.85
2651,424,154,5,893.13
2652,427,176,2,
2653,427,278,3,1194.74
2654,147,132,3,769.09
2655,289,249,5,1424.21
2656,432,62,0,1494.4
2657,75,190,2,1917.82
2658,900,42,1,1934.41
2659,581,223,2,764.78
2660,284,107,2,794.04
2661,414,6,5,1579.35
2662,218,191,5,1239.65
2663,916,135,5,777.72
2664,215,8,0,588.33
2665,145,140,2,1032.43
2666,396,291,3,
2667,558,84,2,1645.1
2668,718,165,4,841.01
2669,612,275,5,62.49
2670,130,223,2,754.16
2671,136,49,1,303.66
2672,50,99,5,465.3
2673,1,138,1,906.92
2674,891,109,4,112.88
2675,294,167,5,710.35
2676,875,89,3,1924.53
2677,514,292,1,1812.25
2678,189,141,1,1356.5
2679,16,112,1,726.15
2680,737,74,-1,1114.87
2681,680,110,0,1535.52
2682,442,234,4,1336.28
2683,861,40,5,1146.9
2684,661,80,2,1453.81
2685,875,293,1,1940.73
2686,872,264,5,1662.08
2687,460,138,1,662.3
2688,77,46,3,1853.71
2689,245,151,1,899.33
2690,447,9,3,602.78
2691,692,71,1,1014.68
2692,181,70,3,698.6
2693,178,44,2,914.41
2694,504,211,2,1193.05
2695,693,202,3,600.24
2696,764,174,1,1413.68
2697,267,275,2,1958.31
2698,782,124,2,1822.51
2699,102,46,1,371.46
2700,469,22,5,857.13
2701,469,49,3,803.07
2702,508,220,3,
2703,15,297,5,1762.99
2704,559,107,5,58.64
2705,925,115,5,680.21
2706,97,299,5,584.59
2707,936,9999,0,1534.55
2708,624,50,2,1793.3
2709,432,168,4,1303.77
2710,629,9999,1,109.48
2711,742,39,2,140.35
2712,169,72,2,1136.67
2713,894,55,1,1464.61
2714,139,39,5,879.16
2715,308,69,1,495.69
2716,71,257,3,1427.17
2717,57,94,4,1447.34
2718,739,112,-1,278.33
2719,449,149,4,476.54
2720,188,230,1,381.25
2721,244,88,4,1221.23
2722,873,259,4,1647.6
2723,231,20,1,335.5
2724,985,143,3,1310.55
2725,346,236,1,777.69
2726,594,228,4,1949.27
2727,738,24,5,28.69
2728,271,155,2,1669.7
2729,819,211,5,1034.87
2730,379,274,1,866.38
2731,995,276,1,1784.53
2732,811,131,1,1253.83
2733,684,86,3,614.11
2734,672,154,1,1038.92
2735,987,5,1,1722.05
2736,499,9999,2,1905.86
2737,736,33,3,1666.23
2738,224,56,3,
2739,185,278,1,509.71
2740,126,132,1,1983.04
2741,641,215,4,824.91
2742,787,165,0,893.8
2743,290,40,3,1636.1
2744,390,108,5,1478.59
2745,569,14,1,47.72
2746,566,184,1,1654.15
2747,597,227,5,749.59
2748,570,291,2,1743.67
2749,288,110,4,343.02
2750,350,48,3,1209.79
2751,914,17,4,470.94
2752,521,267,5,954.62
2753,517,132,3,1166.82
2754,916,99,3,694.77
2755,905,294,2,206.98
2756,95,100,2,817.07
2757,794,151,3,1288.4
2758,652,60,4,989.56
2759,494,241,4,1059.77
2760,663,108,5,923.61
2761,660,9999,2,1670.99
2762,111,4,3,227.04
2763,699,242,3,1726.36
2764,77,237,2,
2765,131,100,5,1930.87
2766,492,260,3,1471.81
2767,464,131,5,1989.19
2768,635,211,2,1077.85
2769,158,258,4,1898.23
2770,206,3,1,1633.57
2771,908,234,5,178.23
2772,46,241,2,965.56
2773,43,70,1,1027.13
2774,551,221,4,349.14
2775,319,93,3,295.59
2776,974,78,4,223.33
2777,849,236,5,1965.42
2778,539,162,1,1265.85
2779,885,156,3,940.37
2780,606,163,5,1441.1
2781,806,6,4,1235.97
2782,28,39,5,1471.33
2783,349,86,2,1775.11
2784,323,83,3,1095.85
2785,870,124,3,
2786,522,52,1,21.9
2787,91,256,2,727.97
2788,421,148,1,1467.63
2789,94,126,3,221.21
2790,495,54,3,82.35
2791,771,142,3,1773.54
2792,642,9999,4,165.49
2793,654,16,5,872.45
2794,711,164,5,275.83
2795,147,115,1,8.37
2796,520,93,0,1592.36
2797,365,15,0,1633.03
2798,32,276,2,1692.38
2799,132,155,3,1480.75
2800,632,150,5,1042.98
2801,111,124,0,926.04
2802,651,86,3,1031.65
2803,775,186,5,952.49
2804,45,214,5,331.47
2805,124,190,2,1771.7
2806,789,280,2,611.94
2807,976,254,5,688.06
2808,348,136,2,1641.22
2809,49,9999,2,325.69
2810,160,37,5,851.75
2811,640,159,3,1933.6
2812,842,28,-1,1212.94
2813,796,149,2,1139.6
2814,154,146,1,1784.55
2815,566,186,2,1292.61
2816,638,78,5,1502.19
2817,523,174,3,1571.77
2818,395,9999,4,726.19
2819,945,277,3,731.61
2820,324,27,2,991.05
2821,505,31,4,1657.13
2822,609,89,4,1945.34
2823,655,145,5,1314.47
2824,829,141,3,608.84
2825,232,56,4,312.1
2826,586,92,5,54.72
2827,379,9999,4,1263.34
2828,435,176,3,1482.92
2829,237,230,2,
2830,220,110,1,543.45
2831,997,292,5,1541.25
2832,108,27,5,1992.22
2833,483,235,3,1015.14
2834,499,99,4,236.45
2835,75,201,1,668.56
2836,175,5,5,1580.62
2837,312,236,5,658.2
2838,403,125,3,498.29
2839,195,213,3,1323.42
2840,899,41,3,1824.12
2841,261,75,1,1176.51
2842,289,177,1,1083.02
2843,495,252,3,878.54
2844,817,100,3,1283.95
2845,219,158,1,451.64
2846,141,9999,2,1643.67
2847,552,180,1,1735.2
2848,608,261,5,1123.54
2849,256,281,2,1137.65
2850,383,283,4,558.16
2851,307,71,1,1775.24
2852,627,187,1,817.25
2853,120,252,2,54.63
2854,174,111,3,1560.32
2855,950,66,3,289.39
2856,199,9999,5,1533.65
2857,364,256,3,1928.5
2858,872,161,2,1349.62
2859,525,244,0,1930.0
2860,944,98,4,593.16
2861,780,125,4,268.7
2862,347,263,4,1942.25
2863,170,57,4,305.81
2864,530,207,5,485.06
2865,641,99,1,193.52
2866,511,157,4,696.93
2867,92,22,5,
2868,582,225,4,1424.71
2869,977,43,0,1619.15
2870,26,101,4,1232.08
2871,840,9999,2,593.61
2872,33,26,3,882.28
2873,935,248,2,1345.16
2874,251,127,5,43.81
2875,108,69,1,1722.87
2876,145,210,1,1168.61
2877,676,59,1,
2878,544,296,5,743.48
2879,410,252,2,1349.29
2880,259,212,5,239.33
2881,931,232,2,674.52
2882,192,101,3,1484.31
2883,278,296,4,425.4
2884,828,144,4,1347.94
2885,644,209,1,1706.98
2886,570,143,2,749.9
2887,34,89,4,943.72
2888,112,18,5,509.1
2889,932,8,1,1583.93
2890,957,8,2,1083.75
2891,808,27,1,683.58
2892,784,21,3,786.17
2893,933,123,2,476.72
2894,462,248,0,39.72
2895,153,185,3,1306.01
2896,765,15,5,1654.6
2897,794,1,5,1510.85
2898,110,95,2,1147.24
2899,227,16,4,1985.97
2900,215,134,2,855.92
2901,139,60,3,1698.44
2902,390,168,1,1975.93
2903,586,105,4,373.55
2904,523,228,2,410.29
2905,169,252,2,155.72
2906,6,156,5,
2907,983,123,2,560.1
2908,998,48,3,1724.64
2909,381,9999,4,993.8
2910,449,1,4,855.4
2911,971,97,4,727.64
2912,616,271,1,989.34
2913,415,3,1,404.93
2914,411,251,2,1633.95
2915,685,235,1,1277.52
2916,880,38,4,1947.6
2917,696,85,2,1745.9
2918,671,257,4,
2919,671,2,2,1257.64
2920,486,155,4,289.68
2921,601,57,1,742.51
2922,909,12,1,414.25
2923,577,258,3,907.85
2924,724,142,4,1754.84
2925,355,99,4,1548.01
2926,827,26,0,1508.22
2927,214,181,4,766.71
2928,784,187,1,1695.39
2929,809,19,4,486.22
2930,418,294,1,
2931,196,162,5,
2932,936,238,5,870.91
2933,171,137,5,692.3
2934,844,97,0,1899.6
2935,393,134,3,268.81
2936,685,156,4,871.2
2937,527,146,2,22.61
2938,404,19,2,216.29
2939,532,84,5,216.66
2940,739,100,1,1280.01
2941,40,101,1,1705.89
2942,402,264,1,913.81
2943,259,75,1,1507.24
2944,583,13,3,911.79
2945,837,25,4,1287.98
2946,342,124,-1,148.14
2947,394,216,4,267.55
2948,782,208,4,1650.45
2949,334,105,3,1838.45
2950,445,263,2,1917.26
2951,700,19,3,1576.78
2952,734,3,5,207.89
2953,621,67,3,
2954,198,238,2,230.08
2955,634,267,4,347.8
2956,847,19,5,1957.7
2957,60,117,1,1736.24
2958,964,128,5,164.53
2959,116,264,0,255.91
2960,567,10,1,393.14
2961,829,77,3,1395.69
2962,550,251,2,793.97
2963,458,202,4,1961.13
2964,297,129,4,236.23
2965,851,69,3,1022.77
2966,71,72,4,1458.88
2967,701,290,2,1447.89
2968,880,148,1,1034.85
2969,482,290,2,105.87
2970,285,190,4,127.09
2971,559,74,4,1856.88
2972,91,114,2,1680.74
2973,764,206,0,1843.59
2974,567,273,5,1563.98
2975,724,47,2,1292.01
2976,281,241,1,662.01
2977,963,267,5,19.27
2978,876,105,2,650.35
2979,335,288,3,474.58
2980,477,112,1,527.55
2981,173,98,1,1526.81
2982,995,99,1,93.36
2983,83,60,0,1400.82
2984,613,242,1,1424.44
2985,476,4,3,48.84
2986,863,99,3,1288.21
2987,434,7,4,1025.11
2988,436,292,3,1357.98
2989,129,28,4,1038.69
2990,512,147,1,1284.08
2991,707,257,3,1900.83
2992,304,24,0,1790.33
2993,983,6,4,1897.2
2994,484,9999,3,857.11
2995,203,109,3,130.01
2996,402,232,2,872.29
2997,946,100,1,414.28
2998,162,270,4,1275.73
2999,340,300,2,908.42
3000,747,65,4,1875.7
